0.725624,0.000000
0.725624,0.000000
0.725624,0.000000
0.725624,0.000000
0.725624,0.000000
0.725624,0.000000
0.725624,0.000000
0.725624,0.000000
0.725624,17.578125
0.725624,17.578125
0.725624,17.578125
0.725624,17.578125
0.725624,17.578125
0.725624,17.578125
0.725624,17.578125
0.725624,17.578125
0.725624,15.821685
0.725624,15.821685
0.725624,15.821685
0.725624,15.821685
0.725624,15.821685
0.725624,15.821685
0.725624,11.751052
0.725624,11.751052
0.725624,11.751052
0.725624,11.751052
0.725624,11.751052
0.725624,11.751052
0.725624,11.751052
0.725624,11.751052
0.725624,16.096679
0.725624,16.096679
0.725624,16.096679
0.725624,16.096679
0.725624,16.096679
0.725624,16.945381
0.725624,16.945381
0.725624,16.945381
0.725624,16.945381
0.725624,16.945381
0.725624,16.945381
0.725624,16.945381
0.725624,16.945381
0.725624,17.522822
0.725624,17.522822
0.725624,17.522822
0.725624,17.522822
0.725624,17.522822
0.725624,17.522822
0.725624,15.170401
0.725624,15.170401
0.725624,15.170401
0.725624,15.170401
0.725624,15.170401
0.725624,15.170401
0.725624,15.170401
0.725624,14.472101
0.725624,14.472101
0.725624,14.472101
0.725624,14.472101
0.725624,14.472101
0.725624,14.472101
0.725624,14.472101
0.725624,15.261039
0.725624,15.261039
0.725624,15.261039
0.725624,15.261039
0.725624,15.261039
0.725624,15.261039
0.725624,15.261039
0.725624,17.562232
0.725624,17.562232
0.725624,17.562232
0.725624,17.562232
0.725624,17.562232
0.725624,17.562232
0.725624,17.562232
0.725624,17.730171
0.725624,17.730171
0.725624,17.730171
0.725624,17.730171
0.725624,17.730171
0.725624,17.730171
0.725624,17.730171
0.725624,16.421250
0.725624,16.421250
0.725624,16.421250
0.725624,16.421250
0.725624,16.421250
0.725624,16.421250
0.725624,16.421250
0.725624,16.421250
0.725624,16.746150
0.725624,16.746150
0.725624,16.746150
0.725624,16.746150
0.725624,16.746150
0.725624,16.746150
0.725624,16.746150
0.725624,16.746150
0.725624,15.767656
0.725624,15.767656
0.725624,15.767656
0.725624,15.767656
0.725624,15.767656
0.725624,15.767656
0.725624,18.533128
0.725624,18.533128
0.725624,18.533128
0.725624,18.533128
0.725624,18.533128
0.725624,18.533128
0.725624,18.533128
0.725624,17.993417
0.725624,17.993417
0.725624,17.993417
0.725624,17.993417
0.725624,17.993417
0.725624,17.993417
0.725624,17.963629
0.725624,17.963629
0.725624,17.963629
0.725624,17.963629
0.725624,17.963629
0.725624,17.963629
0.725624,17.963629
0.725624,17.872620
0.725624,17.872620
0.725624,17.872620
0.725624,17.872620
0.725624,17.872620
0.725624,17.872620
0.725624,17.872620
0.725624,17.872620
0.725624,18.896871
0.725624,18.896871
0.725624,18.896871
0.725624,18.896871
0.725624,18.896871
0.725624,18.896871
0.725624,18.896871
0.725624,18.896871
0.725624,18.364567
0.725624,18.364567
0.725624,18.364567
0.725624,18.364567
0.725624,18.364567
0.725624,18.364567
0.725624,18.256303
0.725624,18.256303
0.725624,18.256303
0.725624,18.256303
0.725624,18.256303
0.725624,18.256303
0.725624,18.256303
0.725624,18.256303
0.725624,18.256303
0.725624,17.419498
0.725624,17.419498
0.725624,17.419498
0.725624,17.419498
0.725624,17.419498
0.725624,17.419498
0.725624,19.426180
0.725624,19.426180
0.725624,19.426180
0.725624,19.426180
0.725624,19.426180
0.725624,19.426180
0.725624,19.426180
0.725624,19.426180
0.725624,18.806510
0.725624,18.806510
0.725624,18.806510
0.725624,18.806510
0.725624,17.929684
0.725624,17.929684
0.725624,17.929684
0.725624,17.929684
0.725624,17.929684
0.725624,17.929684
0.725624,17.929684
0.725624,17.929684
0.725624,17.966110
0.725624,17.966110
0.725624,17.966110
0.725624,17.966110
0.725624,17.966110
0.725624,17.966110
0.725624,18.265684
0.725624,18.265684
0.725624,18.265684
0.725624,18.265684
0.725624,18.265684
0.725624,18.265684
0.725624,18.265684
0.725624,18.265684
0.725624,17.427566
0.725624,17.427566
0.725624,17.427566
0.725624,17.427566
0.725624,17.427566
0.725624,17.427566
0.725624,16.996802
0.725624,16.996802
0.725624,16.996802
0.725624,16.996802
0.725624,16.996802
0.725624,16.996802
0.725624,16.996802
0.725624,16.996802
0.725624,17.238790
0.725624,17.238790
0.725624,17.238790
0.725624,17.238790
0.725624,17.238790
0.725624,17.238790
0.725624,17.239380
0.725624,17.239380
0.725624,17.239380
0.725624,17.239380
0.725624,17.239380
0.725624,17.239380
0.725624,17.239380
0.725624,17.239380
0.725624,17.239380
0.725624,17.390221
0.725624,17.390221
0.725624,17.390221
0.725624,17.390221
0.725624,17.390221
0.725624,17.390221
0.725624,17.390221
0.725624,17.426315
0.725624,17.426315
0.725624,17.426315
0.725624,17.426315
0.725624,17.426315
0.725624,17.426315
