0.003002136,20
0.002998832,14
0.002998918,20
0.002993295,13
0.003988196,27
0.003019696,14
0.003031248,20
0.002932444,20
0.002995599,13
0.003035995,20
0.00300884,13
0.002998931,20
0.004008065,26
0.002990767,13
0.003993012,26
0.002999402,13
0.003002811,20
0.00299909,19
0.003000992,13
0.003969325,26
0.002997449,19
0.002999252,13
0.003020421,19
0.00299757,13
0.004027018,25
0.002967783,19
0.002990045,13
0.003014179,18
0.003022378,19
0.002990021,13
0.004982197,31
0.003027542,12
0.002997861,19
0.002998268,12
0.002999584,18
0.003000849,19
0.00295888,12
0.003036677,18
0.003002512,12
0.003014714,18
0.00398984,18
0.003002907,18
0.002990242,18
0.003002938,12
0.004000492,24
0.003001526,18
0.003006128,12
0.002967424,18
0.002994966,11
0.004028009,24
0.003004366,17
0.002995305,12
0.003009633,18
0.002990569,11
0.003999673,23
0.003005773,18
0.002994061,11
0.003009717,17
0.003989227,18
0.00296723,17
0.003008727,17
0.002997078,11
0.003010342,17
0.004013011,23
0.002975089,11
0.003027897,17
0.00298333,11
0.003017384,17
0.003997073,22
0.003008915,11
0.002997475,17
0.002999365,11
0.003964577,22
0.003032812,16
0.003000758,11
0.003011158,16
0.003004963,11
0.003979822,22
0.003002386,16
0.002964525,11
0.004143098,16
0.002900933,16
0.003004712,16
0.002990377,15
0.003027265,11
0.002969617,16
0.004001838,16
0.00298965,15
0.003011719,16
0.002962436,10
0.004038013,21
0.002999457,10
0.003005863,16
0.002995186,15
0.003025771,10
0.003975857,21
0.002968859,15
0.0029966,10
0.003004428,15
0.003001775,10
0.00399858,20
0.002996525,15
0.003000264,10
0.002999584,14
0.003033087,10
0.003989597,20
0.003010742,14
0.002994759,10
0.003005266,14
0.004006639,15
0.00299816,14
0.002992619,14
0.002999723,10
0.003000549,14
0.003985235,14
0.003011339,14
0.002982272,14
0.003017955,9
0.002996034,14
0.00399636,14
0.003007691,13
0.003013514,9
0.002989903,14
0.004000813,18
0.003009775,9
0.002955686,13
0.003033197,9
0.003002748,13
0.003997773,18
0.002999806,9
0.003000609,13
0.002999409,8
0.003007503,13
0.003994089,17
0.003011246,13
0.002962043,8
0.003032821,9
0.004033727,16
0.002964878,13
0.003001251,8
0.002986346,12
0.00299416,9
0.00401589,16
0.002998026,12
0.002997123,8
0.003011928,12
0.00397492,16
0.003037929,12
0.002994755,8
0.003002383,7
0.002969094,12
0.00403024,15
0.002974803,8
0.002999227,11
0.002997251,12
0.00402866,11
0.002976061,11
0.002983168,7
0.003033262,11
0.003018089,7
0.003970306,15
0.003005662,10
0.002991104,7
0.003007285,11
0.002981867,7
0.003998704,13
0.002989561,11
0.003011602,6
0.002986788,10
0.002991457,7
0.00400518,13
0.003029271,10
0.003015909,6
0.002985193,10
0.005004686,16
0.002963974,6
0.003026189,9
0.00301607,10
0.002982028,6
0.004016815,12
0.00298158,6
0.003007844,9
0.00296425,9
0.003030698,6
0.004028276,11
0.002992169,6
0.002985599,9
0.002996429,9
0.00300031,5
0.004004387,11
0.00299628,6
0.003001202,8
0.002996202,9
0.002998984,5
0.004006332,11
0.002998358,8
0.002997761,6
0.003008843,8
0.00298834,5
0.003978797,10
0.003011573,6
0.002980421,7
0.003037046,8
0.002962985,5
0.004026115,10
0.003008408,5
0.002998518,7
0.003000889,8
0.003021863,5
0.002983843,5
0.002998603,7
0.002997843,7
0.004971581,12
0.003022887,7
0.002999647,4
0.002998492,5
0.003009057,7
0.002966968,6
0.003015522,5
0.003011835,4
0.002997255,9
0.003995404,7
0.003011072,6
0.002970081,4
0.004005228,9
0.003024823,4
0.002997124,6
0.003001259,7
0.003006051,4
0.003998737,8
0.002996919,6
0.002998881,4
0.002999377,6
0.003000453,4
0.00399999,8
0.002999689,5
0.00300002,4
0.002999762,6
0.003000955,4
0.004003617,7
0.002993543,4
0.003000792,5
0.00298218,6
0.003022244,3
0.004009156,8
0.002958342,5
0.002990233,3
0.003039589,5
0.004002694,7
0.002997498,4
0.003023819,5
0.002976547,3
0.00299959,5
0.004006453,6
0.002997162,3
0.002997077,5
0.002999077,3
0.002999852,5
0.003975564,6
0.003017013,3
0.003007624,4
0.00299338,3
0.003009574,4
0.003959229,6
0.003004268,3
0.003002756,4
0.003038952,3
0.003983819,5
0.002983553,4
0.003022912,2
0.00297074,4
0.003033667,3
0.003995123,5
0.003001977,3
0.00300657,2
0.003000255,4
0.003999318,3
0.003004235,4
0.002993647,3
0.002964583,2
0.003041645,3
0.003951185,3
0.002998334,3
0.003040519,3
0.002999489,2
0.002999785,3
0.004000352,3
0.003001076,3
0.002998289,2
0.003005477,2
0.0039935,4
0.003001387,2
0.002998437,2
0.002998852,2
0.003006102,2
0.004000573,3
0.002997224,1
0.00400257,3
0.002962776,2
0.004029193,3
0.003004615,1
0.003004828,2
0.004995145,2
0.003999801,2
0.002999434,2
0.003001283,1
0.004007256,2
0.004994664,2
0.001995237,1
0.005005046,2
